transaction_id,user_id,amount,channel,timestamp
5966,700,956.81,in-store,2019-01-05 03:25:00
5967,693,946.46,mobile,2019-01-05 03:26:00
5968,837,395.16,online,2019-01-05 03:27:00
5969,800,241.16,in-store,2019-01-05 03:28:00
5970,461,276.0,online,2019-01-05 03:29:00
5971,276,845.38,in-store,2019-01-05 03:30:00
5972,831,399.39,online,2019-01-05 03:31:00
5973,699,240.49,in-store,2019-01-05 03:32:00
5974,881,641.5,online,2019-01-05 03:33:00
5975,845,572.36,b2b,2019-01-05 03:34:00
5976,188,296.43,mobile,2019-01-05 03:35:00
5977,167,505.12,online,2019-01-05 03:36:00
5978,731,474.26,mobile,2019-01-05 03:37:00
5979,287,841.31,online,2019-01-05 03:38:00
5980,852,758.91,b2b,2019-01-05 03:39:00
5981,330,145.34,online,2019-01-05 03:40:00
5982,541,478.2,online,2019-01-05 03:41:00
5983,49,877.73,online,2019-01-05 03:42:00
5984,809,600.26,in-store,2019-01-05 03:43:00
5985,31,474.85,mobile,2019-01-05 03:44:00
5986,470,783.41,in-store,2019-01-05 03:45:00
5987,226,32.32,in-store,2019-01-05 03:46:00
5988,609,148.78,online,2019-01-05 03:47:00
5989,845,1.14,online,2019-01-05 03:48:00
5990,440,63.11,mobile,2019-01-05 03:49:00
5991,437,119.98,in-store,2019-01-05 03:50:00
5992,188,75.93,b2b,2019-01-05 03:51:00
5993,477,637.85,in-store,2019-01-05 03:52:00
5994,656,833.44,online,2019-01-05 03:53:00
5995,972,913.82,online,2019-01-05 03:54:00
5996,991,666.75,mobile,2019-01-05 03:55:00
5997,675,330.89,online,2019-01-05 03:56:00
5998,945,782.89,mobile,2019-01-05 03:57:00
5999,168,560.32,mobile,2019-01-05 03:58:00
6000,201,910.29,online,2019-01-05 03:59:00
6001,886,655.25,online,2019-01-05 04:00:00
6002,302,142.7,mobile,2019-01-05 04:01:00
6003,438,694.06,mobile,2019-01-05 04:02:00
6004,241,186.59,mobile,2019-01-05 04:03:00
6005,38,153.9,mobile,2019-01-05 04:04:00
6006,27,484.52,in-store,2019-01-05 04:05:00
6007,531,50.43,b2b,2019-01-05 04:06:00
6008,166,780.58,in-store,2019-01-05 04:07:00
6009,616,515.3,mobile,2019-01-05 04:08:00
6010,469,100.79,mobile,2019-01-05 04:09:00
6011,950,905.42,mobile,2019-01-05 04:10:00
6012,255,753.95,online,2019-01-05 04:11:00
6013,654,74.58,online,2019-01-05 04:12:00
6014,741,837.74,online,2019-01-05 04:13:00
6015,75,935.98,b2b,2019-01-05 04:14:00
6016,975,799.47,in-store,2019-01-05 04:15:00
6017,365,391.7,in-store,2019-01-05 04:16:00
6018,156,619.66,in-store,2019-01-05 04:17:00
6019,804,964.61,mobile,2019-01-05 04:18:00
6020,533,134.41,in-store,2019-01-05 04:19:00
6021,43,96.92,in-store,2019-01-05 04:20:00
6022,18,51.91,in-store,2019-01-05 04:21:00
6023,964,454.56,in-store,2019-01-05 04:22:00
6024,207,110.31,online,2019-01-05 04:23:00
6025,126,788.64,online,2019-01-05 04:24:00
6026,49,313.24,in-store,2019-01-05 04:25:00
6027,368,231.85,in-store,2019-01-05 04:26:00
6028,229,374.25,mobile,2019-01-05 04:27:00
6029,839,250.76,b2b,2019-01-05 04:28:00
6030,264,976.89,online,2019-01-05 04:29:00
6031,449,369.95,in-store,2019-01-05 04:30:00
6032,939,212.52,online,2019-01-05 04:31:00
6033,462,988.99,b2b,2019-01-05 04:32:00
6034,821,29.18,mobile,2019-01-05 04:33:00
6035,681,386.34,online,2019-01-05 04:34:00
6036,893,657.48,mobile,2019-01-05 04:35:00
6037,158,786.85,mobile,2019-01-05 04:36:00
6038,178,736.16,online,2019-01-05 04:37:00
6039,167,783.77,mobile,2019-01-05 04:38:00
6040,96,459.59,online,2019-01-05 04:39:00
6041,286,176.92,online,2019-01-05 04:40:00
6042,460,648.25,online,2019-01-05 04:41:00
6043,52,737.88,online,2019-01-05 04:42:00
6044,273,901.58,mobile,2019-01-05 04:43:00
6045,660,634.1,mobile,2019-01-05 04:44:00
6046,46,646.67,b2b,2019-01-05 04:45:00
6047,9,668.1,online,2019-01-05 04:46:00
6048,447,513.96,b2b,2019-01-05 04:47:00
6049,34,868.18,in-store,2019-01-05 04:48:00
6050,45,189.2,online,2019-01-05 04:49:00
6051,810,537.24,online,2019-01-05 04:50:00
6052,179,543.67,online,2019-01-05 04:51:00
6053,217,331.16,online,2019-01-05 04:52:00
6054,658,994.54,mobile,2019-01-05 04:53:00
6055,228,821.68,online,2019-01-05 04:54:00
6056,819,955.4,in-store,2019-01-05 04:55:00
6057,352,79.43,online,2019-01-05 04:56:00
6058,813,747.66,online,2019-01-05 04:57:00
6059,754,2.53,in-store,2019-01-05 04:58:00
6060,261,877.87,online,2019-01-05 04:59:00
6061,995,411.2,in-store,2019-01-05 05:00:00
6062,397,27.46,online,2019-01-05 05:01:00
6063,617,737.79,in-store,2019-01-05 05:02:00
6064,58,964.12,in-store,2019-01-05 05:03:00
6065,3,259.39,mobile,2019-01-05 05:04:00
6066,594,497.83,b2b,2019-01-05 05:05:00
6067,183,404.57,in-store,2019-01-05 05:06:00
6068,386,531.29,mobile,2019-01-05 05:07:00
6069,741,321.28,online,2019-01-05 05:08:00
6070,705,52.47,mobile,2019-01-05 05:09:00
6071,144,910.15,online,2019-01-05 05:10:00
6072,755,490.27,online,2019-01-05 05:11:00
6073,609,839.55,online,2019-01-05 05:12:00
6074,569,139.29,mobile,2019-01-05 05:13:00
6075,652,866.83,online,2019-01-05 05:14:00
6076,279,68.76,online,2019-01-05 05:15:00
6077,461,595.04,in-store,2019-01-05 05:16:00
6078,537,840.54,online,2019-01-05 05:17:00
6079,560,332.05,in-store,2019-01-05 05:18:00
6080,14,153.4,online,2019-01-05 05:19:00
6081,598,112.96,online,2019-01-05 05:20:00
6082,979,974.72,online,2019-01-05 05:21:00
6083,414,449.59,in-store,2019-01-05 05:22:00
6084,806,957.94,mobile,2019-01-05 05:23:00
6085,132,248.18,online,2019-01-05 05:24:00
6086,43,663.14,mobile,2019-01-05 05:25:00
6087,547,746.94,online,2019-01-05 05:26:00
6088,819,539.13,in-store,2019-01-05 05:27:00
6089,99,114.82,online,2019-01-05 05:28:00
6090,313,291.29,mobile,2019-01-05 05:29:00
6091,899,488.54,in-store,2019-01-05 05:30:00
6092,396,397.63,in-store,2019-01-05 05:31:00
6093,799,277.16,b2b,2019-01-05 05:32:00
6094,45,420.73,online,2019-01-05 05:33:00
6095,608,157.66,in-store,2019-01-05 05:34:00
6096,858,191.02,in-store,2019-01-05 05:35:00
6097,490,904.58,mobile,2019-01-05 05:36:00
6098,359,158.32,b2b,2019-01-05 05:37:00
6099,722,314.49,b2b,2019-01-05 05:38:00
6100,751,211.59,online,2019-01-05 05:39:00
6101,147,130.48,online,2019-01-05 05:40:00
6102,386,899.64,in-store,2019-01-05 05:41:00
6103,661,502.12,in-store,2019-01-05 05:42:00
6104,531,917.99,in-store,2019-01-05 05:43:00
6105,725,390.0,online,2019-01-05 05:44:00
6106,680,127.3,online,2019-01-05 05:45:00
6107,266,711.33,in-store,2019-01-05 05:46:00
6108,126,630.11,online,2019-01-05 05:47:00
6109,302,659.75,online,2019-01-05 05:48:00
6110,710,175.93,mobile,2019-01-05 05:49:00
6111,308,380.97,mobile,2019-01-05 05:50:00
6112,284,111.49,online,2019-01-05 05:51:00
6113,651,246.56,b2b,2019-01-05 05:52:00
6114,260,340.99,in-store,2019-01-05 05:53:00
6115,270,76.58,mobile,2019-01-05 05:54:00
6116,999,197.16,in-store,2019-01-05 05:55:00
6117,190,405.99,mobile,2019-01-05 05:56:00
6118,373,789.08,in-store,2019-01-05 05:57:00
6119,228,777.17,b2b,2019-01-05 05:58:00
6120,857,963.94,online,2019-01-05 05:59:00
6121,228,999.1,online,2019-01-05 06:00:00
6122,908,701.23,mobile,2019-01-05 06:01:00
6123,979,520.67,mobile,2019-01-05 06:02:00
6124,104,774.49,mobile,2019-01-05 06:03:00
6125,131,225.82,mobile,2019-01-05 06:04:00
6126,60,485.51,online,2019-01-05 06:05:00
6127,853,542.04,online,2019-01-05 06:06:00
6128,962,237.73,in-store,2019-01-05 06:07:00
6129,138,439.9,in-store,2019-01-05 06:08:00
6130,835,838.0,online,2019-01-05 06:09:00
6131,475,804.42,online,2019-01-05 06:10:00
6132,438,877.29,online,2019-01-05 06:11:00
6133,577,731.75,in-store,2019-01-05 06:12:00
6134,581,633.49,mobile,2019-01-05 06:13:00
6135,466,700.83,mobile,2019-01-05 06:14:00
6136,417,715.04,in-store,2019-01-05 06:15:00
6137,875,998.89,online,2019-01-05 06:16:00
6138,273,956.38,in-store,2019-01-05 06:17:00
6139,886,610.41,online,2019-01-05 06:18:00
6140,894,485.31,online,2019-01-05 06:19:00
6141,666,484.79,in-store,2019-01-05 06:20:00
6142,325,848.8,mobile,2019-01-05 06:21:00
6143,149,861.16,in-store,2019-01-05 06:22:00
6144,946,53.82,in-store,2019-01-05 06:23:00
6145,69,484.06,online,2019-01-05 06:24:00
6146,894,844.01,online,2019-01-05 06:25:00
6147,588,95.77,in-store,2019-01-05 06:26:00
6148,903,136.78,mobile,2019-01-05 06:27:00
6149,635,561.14,online,2019-01-05 06:28:00
6150,224,273.77,online,2019-01-05 06:29:00
6151,502,187.57,mobile,2019-01-05 06:30:00
6152,435,377.5,in-store,2019-01-05 06:31:00
6153,615,57.2,online,2019-01-05 06:32:00
6154,843,682.22,online,2019-01-05 06:33:00
6155,64,442.33,in-store,2019-01-05 06:34:00
6156,558,1.79,mobile,2019-01-05 06:35:00
6157,166,155.35,mobile,2019-01-05 06:36:00
6158,690,437.25,online,2019-01-05 06:37:00
6159,270,242.49,mobile,2019-01-05 06:38:00
6160,328,44.28,mobile,2019-01-05 06:39:00
6161,57,973.5,mobile,2019-01-05 06:40:00
6162,964,611.07,online,2019-01-05 06:41:00
6163,119,766.28,online,2019-01-05 06:42:00
6164,438,798.92,online,2019-01-05 06:43:00
6165,399,346.07,online,2019-01-05 06:44:00
6166,801,213.64,in-store,2019-01-05 06:45:00
6167,189,268.24,in-store,2019-01-05 06:46:00
6168,562,204.21,in-store,2019-01-05 06:47:00
6169,775,404.01,mobile,2019-01-05 06:48:00
6170,113,823.0,mobile,2019-01-05 06:49:00
6171,595,365.01,in-store,2019-01-05 06:50:00
6172,323,168.87,mobile,2019-01-05 06:51:00
6173,480,959.46,online,2019-01-05 06:52:00
6174,423,556.41,online,2019-01-05 06:53:00
6175,878,23.18,in-store,2019-01-05 06:54:00
6176,757,550.26,online,2019-01-05 06:55:00
6177,476,55.52,mobile,2019-01-05 06:56:00
6178,430,464.87,mobile,2019-01-05 06:57:00
6179,959,904.64,in-store,2019-01-05 06:58:00
6180,39,191.05,b2b,2019-01-05 06:59:00
6181,519,760.27,online,2019-01-05 07:00:00
6182,486,555.84,mobile,2019-01-05 07:01:00
6183,490,744.49,in-store,2019-01-05 07:02:00
6184,117,817.2,in-store,2019-01-05 07:03:00
6185,749,943.28,in-store,2019-01-05 07:04:00
6186,318,465.1,in-store,2019-01-05 07:05:00
6187,796,323.87,online,2019-01-05 07:06:00
6188,111,888.9,in-store,2019-01-05 07:07:00
6189,239,633.37,in-store,2019-01-05 07:08:00
6190,411,174.46,online,2019-01-05 07:09:00
6191,417,767.22,online,2019-01-05 07:10:00
6192,997,324.9,online,2019-01-05 07:11:00
6193,575,819.01,online,2019-01-05 07:12:00
6194,15,545.04,in-store,2019-01-05 07:13:00
6195,892,718.91,mobile,2019-01-05 07:14:00
6196,194,988.57,in-store,2019-01-05 07:15:00
6197,106,40.03,mobile,2019-01-05 07:16:00
6198,585,949.06,b2b,2019-01-05 07:17:00
6199,155,925.86,online,2019-01-05 07:18:00
6200,957,883.47,in-store,2019-01-05 07:19:00
6201,157,651.38,online,2019-01-05 07:20:00
6202,319,218.43,in-store,2019-01-05 07:21:00
6203,772,911.33,online,2019-01-05 07:22:00
6204,15,138.01,in-store,2019-01-05 07:23:00
6205,729,818.16,online,2019-01-05 07:24:00
6206,544,168.45,online,2019-01-05 07:25:00
6207,695,248.77,online,2019-01-05 07:26:00
6208,160,127.1,mobile,2019-01-05 07:27:00
6209,778,184.55,online,2019-01-05 07:28:00
6210,726,832.71,b2b,2019-01-05 07:29:00
6211,942,745.14,in-store,2019-01-05 07:30:00
6212,4,118.76,in-store,2019-01-05 07:31:00
6213,217,762.4,online,2019-01-05 07:32:00
6214,386,186.07,b2b,2019-01-05 07:33:00
6215,126,506.79,mobile,2019-01-05 07:34:00
6216,422,574.12,in-store,2019-01-05 07:35:00
6217,389,309.13,b2b,2019-01-05 07:36:00
6218,903,450.58,online,2019-01-05 07:37:00
6219,910,159.86,mobile,2019-01-05 07:38:00
6220,997,711.77,mobile,2019-01-05 07:39:00
6221,57,404.57,in-store,2019-01-05 07:40:00
6222,41,33.27,mobile,2019-01-05 07:41:00
6223,14,170.33,online,2019-01-05 07:42:00
6224,184,627.55,online,2019-01-05 07:43:00
6225,476,772.09,in-store,2019-01-05 07:44:00
6226,995,326.29,b2b,2019-01-05 07:45:00
6227,540,960.07,in-store,2019-01-05 07:46:00
6228,842,969.16,in-store,2019-01-05 07:47:00
6229,648,490.14,online,2019-01-05 07:48:00
6230,873,735.06,online,2019-01-05 07:49:00
6231,51,247.34,in-store,2019-01-05 07:50:00
6232,374,179.01,mobile,2019-01-05 07:51:00
6233,608,629.04,mobile,2019-01-05 07:52:00
6234,565,937.38,mobile,2019-01-05 07:53:00
6235,204,238.27,online,2019-01-05 07:54:00
6236,241,620.97,b2b,2019-01-05 07:55:00
6237,583,316.04,online,2019-01-05 07:56:00
6238,412,212.21,in-store,2019-01-05 07:57:00
6239,470,147.19,in-store,2019-01-05 07:58:00
6240,537,874.74,online,2019-01-05 07:59:00
6241,125,962.89,b2b,2019-01-05 08:00:00
6242,449,752.06,mobile,2019-01-05 08:01:00
6243,596,696.68,mobile,2019-01-05 08:02:00
6244,176,396.31,in-store,2019-01-05 08:03:00
6245,931,897.09,mobile,2019-01-05 08:04:00
6246,401,140.46,b2b,2019-01-05 08:05:00
6247,863,332.51,mobile,2019-01-05 08:06:00
6248,537,370.94,mobile,2019-01-05 08:07:00
6249,873,291.66,b2b,2019-01-05 08:08:00
6250,820,953.07,online,2019-01-05 08:09:00
6251,378,517.98,in-store,2019-01-05 08:10:00
6252,269,798.89,online,2019-01-05 08:11:00
6253,107,119.65,online,2019-01-05 08:12:00
6254,892,613.78,mobile,2019-01-05 08:13:00
6255,970,457.3,online,2019-01-05 08:14:00
6256,1,800.29,mobile,2019-01-05 08:15:00
6257,297,164.46,online,2019-01-05 08:16:00
6258,416,794.86,mobile,2019-01-05 08:17:00
6259,578,848.97,in-store,2019-01-05 08:18:00
6260,316,987.29,online,2019-01-05 08:19:00
6261,139,156.0,mobile,2019-01-05 08:20:00
6262,426,941.91,b2b,2019-01-05 08:21:00
6263,64,456.87,mobile,2019-01-05 08:22:00
6264,906,406.88,online,2019-01-05 08:23:00
6265,300,539.03,mobile,2019-01-05 08:24:00
6266,292,262.67,online,2019-01-05 08:25:00
6267,335,228.86,in-store,2019-01-05 08:26:00
6268,593,91.35,online,2019-01-05 08:27:00
6269,614,113.38,online,2019-01-05 08:28:00
6270,972,426.77,in-store,2019-01-05 08:29:00
6271,786,451.86,in-store,2019-01-05 08:30:00
6272,408,252.06,in-store,2019-01-05 08:31:00
6273,911,627.1,in-store,2019-01-05 08:32:00
6274,553,982.03,mobile,2019-01-05 08:33:00
6275,469,142.0,mobile,2019-01-05 08:34:00
6276,248,237.41,in-store,2019-01-05 08:35:00
6277,298,772.54,in-store,2019-01-05 08:36:00
6278,72,514.38,in-store,2019-01-05 08:37:00
6279,145,351.35,online,2019-01-05 08:38:00
6280,170,316.79,in-store,2019-01-05 08:39:00
6281,109,335.69,online,2019-01-05 08:40:00
6282,958,809.25,mobile,2019-01-05 08:41:00
6283,742,677.89,in-store,2019-01-05 08:42:00
6284,710,148.56,b2b,2019-01-05 08:43:00
6285,419,285.22,mobile,2019-01-05 08:44:00
6286,539,614.79,online,2019-01-05 08:45:00
6287,685,518.39,in-store,2019-01-05 08:46:00
6288,871,630.71,online,2019-01-05 08:47:00
6289,573,929.59,online,2019-01-05 08:48:00
6290,482,10.51,b2b,2019-01-05 08:49:00
6291,778,961.36,online,2019-01-05 08:50:00
6292,919,747.57,b2b,2019-01-05 08:51:00
6293,677,910.58,online,2019-01-05 08:52:00
6294,783,895.45,online,2019-01-05 08:53:00
6295,970,468.31,in-store,2019-01-05 08:54:00
6296,188,607.87,b2b,2019-01-05 08:55:00
6297,358,481.6,mobile,2019-01-05 08:56:00
6298,782,640.79,online,2019-01-05 08:57:00
6299,565,609.41,online,2019-01-05 08:58:00
6300,404,70.16,online,2019-01-05 08:59:00
6301,348,446.79,mobile,2019-01-05 09:00:00
6302,417,790.46,in-store,2019-01-05 09:01:00
6303,104,963.01,mobile,2019-01-05 09:02:00
6304,177,174.6,online,2019-01-05 09:03:00
6305,927,760.72,mobile,2019-01-05 09:04:00
6306,134,630.15,mobile,2019-01-05 09:05:00
6307,608,887.78,online,2019-01-05 09:06:00
6308,763,189.17,mobile,2019-01-05 09:07:00
6309,770,639.04,in-store,2019-01-05 09:08:00
6310,844,611.6,online,2019-01-05 09:09:00
6311,332,424.83,online,2019-01-05 09:10:00
6312,791,751.83,mobile,2019-01-05 09:11:00
6313,966,198.22,online,2019-01-05 09:12:00
6314,947,284.11,online,2019-01-05 09:13:00
6315,976,481.13,mobile,2019-01-05 09:14:00
6316,267,924.26,in-store,2019-01-05 09:15:00
6317,622,674.17,online,2019-01-05 09:16:00
6318,992,853.59,mobile,2019-01-05 09:17:00
6319,990,336.48,online,2019-01-05 09:18:00
6320,862,30.1,in-store,2019-01-05 09:19:00
6321,180,205.1,online,2019-01-05 09:20:00
6322,954,401.03,in-store,2019-01-05 09:21:00
6323,907,279.53,online,2019-01-05 09:22:00
6324,566,608.22,mobile,2019-01-05 09:23:00
6325,290,479.25,online,2019-01-05 09:24:00
6326,872,505.14,online,2019-01-05 09:25:00
6327,831,676.1,in-store,2019-01-05 09:26:00
6328,406,843.19,b2b,2019-01-05 09:27:00
6329,189,409.11,mobile,2019-01-05 09:28:00
6330,194,174.6,online,2019-01-05 09:29:00
6331,985,300.36,in-store,2019-01-05 09:30:00
6332,546,999.13,online,2019-01-05 09:31:00
6333,349,724.63,online,2019-01-05 09:32:00
6334,94,912.69,b2b,2019-01-05 09:33:00
6335,15,698.05,in-store,2019-01-05 09:34:00
6336,758,220.35,mobile,2019-01-05 09:35:00
6337,300,930.37,online,2019-01-05 09:36:00
6338,958,51.76,online,2019-01-05 09:37:00
6339,225,536.8,in-store,2019-01-05 09:38:00
6340,315,95.27,mobile,2019-01-05 09:39:00
6341,275,621.16,in-store,2019-01-05 09:40:00
6342,601,894.86,online,2019-01-05 09:41:00
6343,138,73.84,b2b,2019-01-05 09:42:00
6344,541,860.98,online,2019-01-05 09:43:00
6345,141,836.92,online,2019-01-05 09:44:00
6346,521,578.87,b2b,2019-01-05 09:45:00
6347,97,542.27,online,2019-01-05 09:46:00
6348,420,288.93,online,2019-01-05 09:47:00
6349,988,106.58,in-store,2019-01-05 09:48:00
6350,375,630.07,in-store,2019-01-05 09:49:00
6351,659,461.28,in-store,2019-01-05 09:50:00
6352,880,107.12,in-store,2019-01-05 09:51:00
6353,382,739.16,b2b,2019-01-05 09:52:00
6354,984,579.45,in-store,2019-01-05 09:53:00
6355,420,365.58,online,2019-01-05 09:54:00
6356,324,901.19,online,2019-01-05 09:55:00
6357,16,109.43,in-store,2019-01-05 09:56:00
6358,597,170.73,b2b,2019-01-05 09:57:00
6359,792,643.81,in-store,2019-01-05 09:58:00
6360,3,650.79,in-store,2019-01-05 09:59:00
6361,454,971.71,in-store,2019-01-05 10:00:00
6362,747,148.12,mobile,2019-01-05 10:01:00
6363,996,704.0,mobile,2019-01-05 10:02:00
6364,123,633.05,online,2019-01-05 10:03:00
6365,295,699.41,mobile,2019-01-05 10:04:00
6366,836,822.28,in-store,2019-01-05 10:05:00
6367,369,116.89,b2b,2019-01-05 10:06:00
6368,94,423.06,b2b,2019-01-05 10:07:00
6369,588,715.11,in-store,2019-01-05 10:08:00
6370,359,299.0,mobile,2019-01-05 10:09:00
6371,647,685.05,in-store,2019-01-05 10:10:00
6372,123,237.32,online,2019-01-05 10:11:00
6373,468,911.09,in-store,2019-01-05 10:12:00
6374,428,833.71,in-store,2019-01-05 10:13:00
6375,37,280.18,b2b,2019-01-05 10:14:00
6376,25,326.92,b2b,2019-01-05 10:15:00
6377,141,976.51,in-store,2019-01-05 10:16:00
6378,607,853.14,mobile,2019-01-05 10:17:00
6379,818,192.62,online,2019-01-05 10:18:00
6380,495,999.56,online,2019-01-05 10:19:00
6381,918,803.99,online,2019-01-05 10:20:00
6382,964,92.69,online,2019-01-05 10:21:00
6383,217,360.42,b2b,2019-01-05 10:22:00
6384,347,712.89,mobile,2019-01-05 10:23:00
6385,288,906.34,in-store,2019-01-05 10:24:00
6386,148,785.12,online,2019-01-05 10:25:00
6387,944,394.63,in-store,2019-01-05 10:26:00
6388,311,519.77,mobile,2019-01-05 10:27:00
6389,976,436.89,online,2019-01-05 10:28:00
6390,909,172.16,online,2019-01-05 10:29:00
6391,772,680.29,mobile,2019-01-05 10:30:00
6392,854,583.56,in-store,2019-01-05 10:31:00
6393,725,941.62,in-store,2019-01-05 10:32:00
6394,622,766.09,b2b,2019-01-05 10:33:00
6395,383,538.58,mobile,2019-01-05 10:34:00
6396,649,873.41,online,2019-01-05 10:35:00
6397,461,262.8,online,2019-01-05 10:36:00
6398,569,68.96,online,2019-01-05 10:37:00
6399,327,137.84,b2b,2019-01-05 10:38:00
6400,702,609.59,in-store,2019-01-05 10:39:00
6401,463,998.11,online,2019-01-05 10:40:00
6402,979,128.67,in-store,2019-01-05 10:41:00
6403,71,671.16,online,2019-01-05 10:42:00
6404,927,525.01,online,2019-01-05 10:43:00
6405,871,786.85,in-store,2019-01-05 10:44:00
6406,460,505.47,online,2019-01-05 10:45:00
6407,958,328.23,online,2019-01-05 10:46:00
6408,198,293.92,mobile,2019-01-05 10:47:00
6409,559,914.64,mobile,2019-01-05 10:48:00
6410,495,353.74,in-store,2019-01-05 10:49:00
6411,46,407.48,online,2019-01-05 10:50:00
6412,236,56.85,online,2019-01-05 10:51:00
6413,85,514.76,in-store,2019-01-05 10:52:00
6414,259,172.43,in-store,2019-01-05 10:53:00
6415,335,970.76,online,2019-01-05 10:54:00
6416,994,519.89,in-store,2019-01-05 10:55:00
6417,508,553.12,online,2019-01-05 10:56:00
6418,850,785.06,online,2019-01-05 10:57:00
6419,279,219.57,in-store,2019-01-05 10:58:00
6420,886,724.99,mobile,2019-01-05 10:59:00
6421,683,351.69,mobile,2019-01-05 11:00:00
6422,399,817.92,mobile,2019-01-05 11:01:00
6423,710,558.84,mobile,2019-01-05 11:02:00
6424,384,455.2,b2b,2019-01-05 11:03:00
6425,616,221.61,mobile,2019-01-05 11:04:00
6426,482,550.8,online,2019-01-05 11:05:00
6427,948,440.46,in-store,2019-01-05 11:06:00
6428,872,313.13,in-store,2019-01-05 11:07:00
6429,714,85.78,online,2019-01-05 11:08:00
6430,393,185.71,mobile,2019-01-05 11:09:00
6431,462,534.49,online,2019-01-05 11:10:00
6432,663,242.94,mobile,2019-01-05 11:11:00
6433,604,253.35,online,2019-01-05 11:12:00
6434,784,948.56,online,2019-01-05 11:13:00
6435,68,748.54,online,2019-01-05 11:14:00
6436,690,828.43,mobile,2019-01-05 11:15:00
6437,205,587.58,in-store,2019-01-05 11:16:00
6438,240,580.97,mobile,2019-01-05 11:17:00
6439,426,541.08,mobile,2019-01-05 11:18:00
6440,554,252.31,mobile,2019-01-05 11:19:00
6441,134,153.13,online,2019-01-05 11:20:00
6442,105,250.78,in-store,2019-01-05 11:21:00
6443,9,265.33,online,2019-01-05 11:22:00
6444,550,918.46,online,2019-01-05 11:23:00
6445,817,30.14,online,2019-01-05 11:24:00
6446,85,579.28,mobile,2019-01-05 11:25:00
6447,195,534.37,b2b,2019-01-05 11:26:00
6448,97,381.1,in-store,2019-01-05 11:27:00
6449,540,162.64,online,2019-01-05 11:28:00
6450,207,580.06,mobile,2019-01-05 11:29:00
6451,977,762.72,online,2019-01-05 11:30:00
6452,739,193.83,online,2019-01-05 11:31:00
6453,112,283.27,in-store,2019-01-05 11:32:00
6454,739,414.36,online,2019-01-05 11:33:00
6455,403,624.43,online,2019-01-05 11:34:00
6456,782,448.93,in-store,2019-01-05 11:35:00
6457,64,758.56,b2b,2019-01-05 11:36:00
6458,564,50.06,mobile,2019-01-05 11:37:00
6459,949,339.17,online,2019-01-05 11:38:00
6460,57,773.87,online,2019-01-05 11:39:00
6461,75,901.82,in-store,2019-01-05 11:40:00
6462,458,25.95,online,2019-01-05 11:41:00
6463,340,680.73,mobile,2019-01-05 11:42:00
6464,650,14.2,b2b,2019-01-05 11:43:00
6465,579,127.03,online,2019-01-05 11:44:00
6466,650,556.47,mobile,2019-01-05 11:45:00
6467,908,811.4,online,2019-01-05 11:46:00
6468,425,466.36,online,2019-01-05 11:47:00
6469,902,349.5,in-store,2019-01-05 11:48:00
6470,810,553.49,online,2019-01-05 11:49:00
6471,69,689.83,in-store,2019-01-05 11:50:00
6472,678,236.88,online,2019-01-05 11:51:00
6473,935,402.76,in-store,2019-01-05 11:52:00
6474,785,842.33,in-store,2019-01-05 11:53:00
6475,56,735.62,mobile,2019-01-05 11:54:00
6476,814,924.22,in-store,2019-01-05 11:55:00
6477,108,129.31,b2b,2019-01-05 11:56:00
6478,146,31.91,in-store,2019-01-05 11:57:00
6479,47,671.52,b2b,2019-01-05 11:58:00
6480,570,269.33,mobile,2019-01-05 11:59:00
6481,32,53.41,online,2019-01-05 12:00:00
6482,135,903.1,mobile,2019-01-05 12:01:00
6483,681,780.13,online,2019-01-05 12:02:00
6484,372,495.68,in-store,2019-01-05 12:03:00
6485,130,686.97,in-store,2019-01-05 12:04:00
6486,414,923.18,in-store,2019-01-05 12:05:00
6487,359,223.37,online,2019-01-05 12:06:00
6488,778,258.14,online,2019-01-05 12:07:00
6489,163,622.37,online,2019-01-05 12:08:00
6490,862,879.98,in-store,2019-01-05 12:09:00
6491,18,439.86,online,2019-01-05 12:10:00
6492,756,701.38,online,2019-01-05 12:11:00
6493,292,682.67,online,2019-01-05 12:12:00
6494,417,266.19,in-store,2019-01-05 12:13:00
6495,846,253.28,online,2019-01-05 12:14:00
6496,879,715.21,online,2019-01-05 12:15:00
6497,113,176.7,mobile,2019-01-05 12:16:00
6498,138,434.81,in-store,2019-01-05 12:17:00
6499,297,999.41,b2b,2019-01-05 12:18:00
6500,812,508.69,online,2019-01-05 12:19:00
6501,614,999.22,online,2019-01-05 12:20:00
6502,25,587.35,in-store,2019-01-05 12:21:00
6503,135,729.03,b2b,2019-01-05 12:22:00
6504,458,738.88,mobile,2019-01-05 12:23:00
6505,432,574.33,online,2019-01-05 12:24:00
6506,806,284.36,b2b,2019-01-05 12:25:00
6507,43,14.64,online,2019-01-05 12:26:00
6508,527,546.59,in-store,2019-01-05 12:27:00
6509,156,39.11,in-store,2019-01-05 12:28:00
6510,445,793.21,in-store,2019-01-05 12:29:00
6511,263,364.29,online,2019-01-05 12:30:00
6512,934,633.61,in-store,2019-01-05 12:31:00
6513,436,148.02,b2b,2019-01-05 12:32:00
6514,812,532.81,online,2019-01-05 12:33:00
6515,213,550.64,in-store,2019-01-05 12:34:00
6516,447,381.43,mobile,2019-01-05 12:35:00
6517,858,700.26,in-store,2019-01-05 12:36:00
6518,41,115.08,mobile,2019-01-05 12:37:00
6519,142,16.7,online,2019-01-05 12:38:00
